"tag_id";"taggable_id";"taggable_type"
"16";"9604";"Proposal"
"173";"10979";"Proposal"
"3987";"10979";"Proposal"
"16";"12298";"Proposal"
"3981";"15326";"Proposal"
"16";"15326";"Proposal"
"16";"13868";"Proposal"
"14";"11000";"Proposal"
"13";"9658";"Proposal"
"13";"11981";"Proposal"
"13";"13071";"Proposal"
"13";"9795";"Proposal"
"3989";"9547";"Proposal"
"14";"9547";"Proposal"
"14";"10458";"Proposal"
"14";"11737";"Proposal"
"14";"10485";"Proposal"
"14";"10996";"Proposal"
"14";"17488";"Proposal"
"14";"17606";"Proposal"
"3989";"17606";"Proposal"
"14";"10424";"Proposal"
"14";"17571";"Proposal"
"14";"10251";"Proposal"
"3983";"17607";"Proposal"
"42";"17607";"Proposal"
"4297";"17607";"Proposal"
"14";"11458";"Proposal"
"16";"17610";"Proposal"
"14";"12866";"Proposal"
"3989";"15691";"Proposal"
"14";"16069";"Proposal"
"14";"13877";"Proposal"
"14";"10096";"Proposal"
"14";"12624";"Proposal"
"14";"11302";"Proposal"
"14";"10963";"Proposal"
"173";"12938";"Proposal"
"3983";"12938";"Proposal"
"3981";"11742";"Proposal"
"3981";"12177";"Proposal"
"3984";"12177";"Proposal"
"14";"13155";"Proposal"
"150";"17612";"Proposal"
"335";"17612";"Proposal"
"60";"17612";"Proposal"
"92";"17612";"Proposal"
"14";"11040";"Proposal"
"173";"9861";"Proposal"
"14";"17429";"Proposal"
"16";"9923";"Proposal"
"14";"9795";"Proposal"
"14";"17449";"Proposal"
"14";"9568";"Proposal"
"14";"11238";"Proposal"
"14";"11699";"Proposal"
"14";"11797";"Proposal"
"14";"9383";"Proposal"
"14";"10371";"Proposal"
"14";"11313";"Proposal"
"3987";"11114";"Proposal"
"14";"10152";"Proposal"
"14";"12561";"Proposal"
"14";"17495";"Proposal"
"14";"10091";"Proposal"
"14";"9706";"Proposal"
"3989";"11918";"Proposal"
"3555";"17614";"Proposal"
"315";"17614";"Proposal"
"5545";"17614";"Proposal"
"2886";"17614";"Proposal"
"14";"10355";"Proposal"
"14";"10961";"Proposal"
"14";"11251";"Proposal"
"5";"12039";"Proposal"
"14";"11854";"Proposal"
"14";"10119";"Proposal"
"14";"5101";"Debate"
"14";"12756";"Proposal"
"14";"12061";"Proposal"
"16";"16096";"Proposal"
"16";"11091";"Proposal"
"14";"10959";"Proposal"
"14";"11250";"Proposal"
"14";"14334";"Proposal"
"16";"15227";"Proposal"
"173";"9328";"Proposal"
"3976";"9328";"Proposal"
"14";"10177";"Proposal"
"3987";"17059";"Proposal"
"3983";"17059";"Proposal"
"14";"10132";"Proposal"
"13";"10163";"Proposal"
"14";"16185";"Proposal"
"16";"10335";"Proposal"
"14";"17349";"Proposal"
"173";"16418";"Proposal"
"14";"9487";"Proposal"
"14";"11836";"Proposal"
"14";"15254";"Proposal"
"14";"10191";"Proposal"
"14";"9387";"Proposal"
"14";"10448";"Proposal"
"14";"9769";"Proposal"
"14";"11328";"Proposal"
"14";"13165";"Proposal"
"16";"10878";"Proposal"
"14";"9726";"Proposal"
"16";"9726";"Proposal"
"13";"9576";"Proposal"
"14";"9576";"Proposal"
"14";"17620";"Proposal"
"13";"12306";"Proposal"
"16";"16789";"Proposal"
"14";"9648";"Proposal"
"16";"9771";"Proposal"
"3989";"10154";"Proposal"
"14";"10151";"Proposal"
"14";"11030";"Proposal"
"14";"9540";"Proposal"
"14";"11445";"Proposal"
"14";"2720";"Debate"
"14";"2649";"Debate"
"14";"9517";"Proposal"
"16";"16123";"Proposal"
"14";"10352";"Proposal"
"3976";"12003";"Proposal"
"16";"16169";"Proposal"
"13";"11334";"Proposal"
"14";"13278";"Proposal"
"14";"10232";"Proposal"
"16";"10232";"Proposal"
"14";"10109";"Proposal"
"14";"11275";"Proposal"
"14";"15453";"Proposal"
"16";"9717";"Proposal"
"14";"9717";"Proposal"
"3989";"10413";"Proposal"
"14";"11011";"Proposal"
"16";"11966";"Proposal"
"14";"10161";"Proposal"
"14";"11158";"Proposal"
"3983";"15460";"Proposal"
"14";"9700";"Proposal"
"14";"10217";"Proposal"
"14";"13300";"Proposal"
"14";"17514";"Proposal"
"14";"11007";"Proposal"
"13";"12616";"Proposal"
"14";"11439";"Proposal"
"3984";"9915";"Proposal"
"3983";"9915";"Proposal"
"14";"10301";"Proposal"
"3983";"16389";"Proposal"
"173";"12769";"Proposal"
"14";"12769";"Proposal"
"3983";"16500";"Proposal"
"3983";"15343";"Proposal"
"3981";"11721";"Proposal"
"3983";"11721";"Proposal"
"14";"11721";"Proposal"
"16";"16700";"Proposal"
"14";"13868";"Proposal"
"14";"10977";"Proposal"
"3983";"14358";"Proposal"
"14";"10180";"Proposal"
"3983";"14036";"Proposal"
"14";"10019";"Proposal"
"3975";"10104";"Proposal"
"14";"10988";"Proposal"
"14";"10286";"Proposal"
"14";"9335";"Proposal"
"3989";"10909";"Proposal"
"14";"13079";"Proposal"
"14";"12029";"Proposal"
"14";"11691";"Proposal"
"3983";"10912";"Proposal"
"173";"12647";"Proposal"
"14";"12647";"Proposal"
"3983";"12647";"Proposal"
"14";"11352";"Proposal"
"3987";"13867";"Proposal"
"14";"13867";"Proposal"
"13";"13867";"Proposal"
"3983";"13867";"Proposal"
"14";"12108";"Proposal"
"14";"10055";"Proposal"
"3981";"16038";"Proposal"
"3976";"15562";"Proposal"
"13";"17625";"Proposal"
"3987";"17625";"Proposal"
"14";"17625";"Proposal"
"14";"10969";"Proposal"
"3981";"10374";"Proposal"
"3987";"10374";"Proposal"
"14";"10061";"Proposal"
"14";"11413";"Proposal"
"14";"10266";"Proposal"
"3983";"17131";"Proposal"
"14";"11009";"Proposal"
"3989";"11009";"Proposal"
"3975";"9825";"Proposal"
"13";"12888";"Proposal"
"3983";"12888";"Proposal"
"173";"12888";"Proposal"
"14";"13283";"Proposal"
"13";"10748";"Proposal"
"14";"10273";"Proposal"
"3981";"15482";"Proposal"
"14";"11276";"Proposal"
"14";"17337";"Proposal"
"16";"12005";"Proposal"
"16";"9863";"Proposal"
"3984";"13198";"Proposal"
"13";"13585";"Proposal"
"16";"13585";"Proposal"
"3987";"11477";"Proposal"
"14";"10035";"Proposal"
"16";"9875";"Proposal"
"14";"11586";"Proposal"
"14";"11926";"Proposal"
"14";"12127";"Proposal"
"5546";"5108";"Debate"
"14";"11708";"Proposal"
"173";"12254";"Proposal"
"3989";"12254";"Proposal"
"504";"17634";"Proposal"
"14";"11610";"Proposal"
"14";"13173";"Proposal"
"14";"9555";"Proposal"
"14";"13382";"Proposal"
"14";"9647";"Proposal"
"14";"17477";"Proposal"
"16";"15487";"Proposal"
"16";"12017";"Proposal"
"3989";"10518";"Proposal"
"14";"10518";"Proposal"
"173";"13046";"Proposal"
"3987";"16592";"Proposal"
"3983";"16592";"Proposal"
"14";"11036";"Proposal"
"3983";"15260";"Proposal"
"5547";"17638";"Proposal"
"5";"12078";"Proposal"
"3987";"11191";"Proposal"
"3987";"11076";"Proposal"
"13";"9331";"Proposal"
"14";"9331";"Proposal"
"13";"10981";"Proposal"
"14";"3950";"Debate"
"16";"4121";"Debate"
"16";"9830";"Proposal"
"5548";"17640";"Proposal"
"5549";"17640";"Proposal"
"95";"17640";"Proposal"
"5550";"17640";"Proposal"
"5551";"17640";"Proposal"
"3983";"15037";"Proposal"
"3983";"265";"Debate"
"14";"10023";"Proposal"
"14";"15510";"Proposal"
"5";"10139";"Proposal"
"3987";"10139";"Proposal"
"173";"10139";"Proposal"
"14";"17513";"Proposal"
"14";"11098";"Proposal"
"14";"9423";"Proposal"
"14";"9438";"Proposal"
"13";"13748";"Proposal"
"14";"10148";"Proposal"
"14";"10259";"Proposal"
"14";"11362";"Proposal"
"14";"10169";"Proposal"
"16";"9635";"Proposal"
"3987";"15014";"Proposal"
"16";"15014";"Proposal"
"14";"5046";"Debate"
"14";"10380";"Proposal"
"14";"10092";"Proposal"
"16";"15618";"Proposal"
"14";"11303";"Proposal"
"14";"14905";"Proposal"
"5";"9343";"Proposal"
"3975";"9343";"Proposal"
"13";"11627";"Proposal"
"3981";"11627";"Proposal"
"14";"2639";"Debate"
"14";"1878";"Debate"
"14";"4207";"Debate"
"16";"81";"Debate"
"3983";"17645";"Proposal"
"2861";"17431";"Proposal"
"3987";"10490";"Proposal"
"14";"10490";"Proposal"
"14";"10984";"Proposal"
"14";"14617";"Proposal"
"14";"13037";"Proposal"
"14";"9774";"Proposal"
"14";"11760";"Proposal"
"14";"17580";"Proposal"
"14";"14141";"Proposal"
"14";"11195";"Proposal"
"3981";"10608";"Proposal"
"14";"15310";"Proposal"
"3983";"12621";"Proposal"
"173";"13462";"Proposal"
"13";"13462";"Proposal"
"14";"10628";"Proposal"
"173";"9715";"Proposal"
"13";"11074";"Proposal"
"14";"9348";"Proposal"
"3989";"10537";"Proposal"
"14";"11593";"Proposal"
"13";"13016";"Proposal"
"14";"10452";"Proposal"
"14";"12975";"Proposal"
"13";"11986";"Proposal"
"3979";"9419";"Proposal"
"13";"9419";"Proposal"
"3981";"12079";"Proposal"
"173";"10045";"Proposal"
"3987";"10045";"Proposal"
"173";"13087";"Proposal"
"16";"3229";"Debate"
"16";"17650";"Proposal"
"3983";"3518";"Debate"
"14";"4372";"Debate"
"14";"14126";"Proposal"
"16";"14964";"Proposal"
"3983";"17031";"Proposal"
"3983";"10956";"Proposal"
"16";"11675";"Proposal"
"3989";"11286";"Proposal"
"13";"11286";"Proposal"
"14";"11286";"Proposal"
"16";"11286";"Proposal"
"3984";"11286";"Proposal"
"14";"17653";"Proposal"
"3987";"9853";"Proposal"
"3983";"10060";"Proposal"
"14";"10032";"Proposal"
"14";"16074";"Proposal"
"3989";"11566";"Proposal"
"14";"11566";"Proposal"
"14";"17465";"Proposal"
"16";"9718";"Proposal"
"13";"3497";"Debate"
"3983";"17654";"Proposal"
"14";"17462";"Proposal"
"13";"12144";"Proposal"
"3983";"12144";"Proposal"
"173";"12144";"Proposal"
"14";"12144";"Proposal"
"13";"14762";"Proposal"
"3984";"10945";"Proposal"
"3987";"11687";"Proposal"
"13";"11687";"Proposal"
"14";"11687";"Proposal"
"3983";"11687";"Proposal"
"14";"10853";"Proposal"
"14";"11254";"Proposal"
"14";"10077";"Proposal"
"16";"17656";"Proposal"
"14";"10150";"Proposal"
"3983";"16360";"Proposal"
"3981";"16360";"Proposal"
"13";"10809";"Proposal"
"3981";"10809";"Proposal"
"3983";"15063";"Proposal"
"14";"17659";"Proposal"
"3987";"14933";"Proposal"
"173";"14933";"Proposal"
"3989";"14933";"Proposal"
"3983";"14933";"Proposal"
"14";"15523";"Proposal"
"14";"12007";"Proposal"
"3984";"13741";"Proposal"
"14";"13741";"Proposal"
"14";"10235";"Proposal"
"14";"11614";"Proposal"
"3983";"12491";"Proposal"
"16";"14311";"Proposal"
"14";"13740";"Proposal"
"3983";"17664";"Proposal"
"14";"14691";"Proposal"
"14";"16274";"Proposal"
"14";"10141";"Proposal"
"14";"11016";"Proposal"
"14";"15293";"Proposal"
"173";"13448";"Proposal"
"3983";"13448";"Proposal"
"3983";"16251";"Proposal"
"14";"13427";"Proposal"
"16";"17666";"Proposal"
"14";"11245";"Proposal"
"5552";"5109";"Debate"
"14";"3075";"Debate"
"14";"3295";"Debate"
"5553";"5110";"Debate"
"14";"1569";"Debate"
"3983";"1569";"Debate"
"14";"3877";"Debate"
"14";"2188";"Debate"
"14";"4312";"Debate"
"3975";"4312";"Debate"
"3983";"4312";"Debate"
"14";"4282";"Debate"
"14";"3772";"Debate"
"14";"2022";"Debate"
"14";"3971";"Debate"
"3989";"3124";"Debate"
"14";"3124";"Debate"
"14";"9374";"Proposal"
"14";"17669";"Proposal"
"65";"17669";"Proposal"
"93";"17669";"Proposal"
"14";"17670";"Proposal"
"65";"17670";"Proposal"
"93";"17670";"Proposal"
"14";"11916";"Proposal"
"13";"12228";"Proposal"
"173";"9997";"Proposal"
"16";"9997";"Proposal"
"5";"10851";"Proposal"
"3987";"10131";"Proposal"
"173";"12671";"Proposal"
"3983";"12671";"Proposal"
"14";"11740";"Proposal"
"14";"11085";"Proposal"
"14";"11272";"Proposal"
"14";"17452";"Proposal"
"16";"17672";"Proposal"
"5554";"17673";"Proposal"
"16";"16823";"Proposal"
"5555";"5111";"Debate"
"14";"10135";"Proposal"
"3989";"11688";"Proposal"
"3987";"9927";"Proposal"
"14";"9521";"Proposal"
"13";"9594";"Proposal"
"14";"13364";"Proposal"
"14";"9685";"Proposal"
"16";"12212";"Proposal"
"173";"12212";"Proposal"
"14";"11230";"Proposal"
"14";"13806";"Proposal"
"3975";"9868";"Proposal"
"3976";"8682";"Proposal"
"16";"2725";"Debate"
"3984";"2725";"Debate"
"14";"2725";"Debate"
"14";"11069";"Proposal"
"3976";"3709";"Debate"
"16";"3709";"Debate"
"3989";"10958";"Proposal"
"173";"10297";"Proposal"
"13";"10297";"Proposal"
"13";"12315";"Proposal"
"14";"11582";"Proposal"
"3983";"15446";"Proposal"
"14";"15735";"Proposal"
"3984";"10329";"Proposal"
"14";"9370";"Proposal"
"3989";"11917";"Proposal"
"14";"9537";"Proposal"
"14";"9636";"Proposal"
"3976";"10320";"Proposal"
"924";"17679";"Proposal"
"173";"12805";"Proposal"
"14";"17473";"Proposal"
"3984";"17514";"Proposal"
"3981";"16373";"Proposal"
"3981";"11138";"Proposal"
"3984";"11141";"Proposal"
"3981";"11261";"Proposal"
"14";"11841";"Proposal"
"3989";"11841";"Proposal"
"14";"11236";"Proposal"
"3989";"10037";"Proposal"
"14";"10037";"Proposal"
"3981";"11116";"Proposal"
"3981";"15287";"Proposal"
"3981";"16543";"Proposal"
"42";"17681";"Proposal"
"5556";"17682";"Proposal"
"3989";"17683";"Proposal"
"3989";"17685";"Proposal"
"3979";"4420";"Debate"
"13";"11346";"Proposal"
"3989";"15927";"Proposal"
"16";"11639";"Proposal"
"5";"10345";"Proposal"
"3987";"10566";"Proposal"
"14";"9569";"Proposal"
"14";"10839";"Proposal"
"3989";"10138";"Proposal"
"14";"10138";"Proposal"
"14";"13710";"Proposal"
"14";"9746";"Proposal"
"5557";"5112";"Debate"
"14";"1419";"Proposal"
"13";"1419";"Proposal"
"3983";"1419";"Proposal"
"3981";"15017";"Proposal"
"16";"15697";"Proposal"
"14";"15495";"Proposal"
"16";"11774";"Proposal"
"16";"15675";"Proposal"
"16";"14571";"Proposal"
"3983";"14571";"Proposal"
"16";"16649";"Proposal"
"14";"17483";"Proposal"
"441";"17483";"Proposal"
"150";"17483";"Proposal"
"3983";"14971";"Proposal"
"1051";"11471";"Proposal"
"1051";"13877";"Proposal"
"47";"17692";"Proposal"
"113";"17692";"Proposal"
"126";"17692";"Proposal"
"315";"17692";"Proposal"
"42";"17692";"Proposal"
"55";"17692";"Proposal"
"3976";"13703";"Proposal"
"3984";"13703";"Proposal"
"1051";"10232";"Proposal"
"1051";"10551";"Proposal"
"1051";"9951";"Proposal"
"1051";"12039";"Proposal"
"1051";"11330";"Proposal"
"14";"10183";"Proposal"
"13";"11446";"Proposal"
"1051";"12366";"Proposal"
"1051";"9856";"Proposal"
"1051";"10277";"Proposal"
"1051";"13155";"Proposal"
"1051";"11251";"Proposal"
"16";"10200";"Proposal"
"1051";"10979";"Proposal"
"14";"10979";"Proposal"
"1051";"11346";"Proposal"
"14";"11209";"Proposal"
"14";"17152";"Proposal"
"3983";"11190";"Proposal"
"3989";"11190";"Proposal"
"1051";"12349";"Proposal"
"1051";"11302";"Proposal"
"14";"11680";"Proposal"
"1051";"11228";"Proposal"
"3976";"9650";"Proposal"
"1051";"12005";"Proposal"
"16";"16513";"Proposal"
"345";"16513";"Proposal"
"3975";"16513";"Proposal"
"14";"17132";"Proposal"
"1051";"11512";"Proposal"
"1051";"10367";"Proposal"
"1051";"13333";"Proposal"
"1051";"9917";"Proposal"
"1051";"13692";"Proposal"
"1051";"12756";"Proposal"
"16";"17693";"Proposal"
"1051";"12029";"Proposal"
"1051";"11765";"Proposal"
"16";"17694";"Proposal"
"1051";"17694";"Proposal"
"1051";"9825";"Proposal"
"1051";"11611";"Proposal"
"3989";"12206";"Proposal"
"1051";"12206";"Proposal"
"13";"10757";"Proposal"
"173";"9821";"Proposal"
"1051";"11297";"Proposal"
"1051";"14206";"Proposal"
"1051";"12213";"Proposal"
"1051";"10451";"Proposal"
"1051";"10988";"Proposal"
"3981";"10852";"Proposal"
"3976";"15590";"Proposal"
"3981";"10385";"Proposal"
"3983";"10213";"Proposal"
"1051";"11689";"Proposal"
"16";"16775";"Proposal"
"5";"9565";"Proposal"
"1051";"14060";"Proposal"
"3981";"16851";"Proposal"
"1051";"12061";"Proposal"
"3976";"11634";"Proposal"
"1051";"10126";"Proposal"
"1051";"10380";"Proposal"
"3984";"16634";"Proposal"
"13";"16569";"Proposal"
"1051";"11932";"Proposal"
"3983";"13987";"Proposal"
"1051";"10086";"Proposal"
"1051";"9826";"Proposal"
"1051";"12326";"Proposal"
"1051";"13324";"Proposal"
"1051";"10295";"Proposal"
"1051";"11461";"Proposal"
"16";"15786";"Proposal"
"1051";"10926";"Proposal"
"5";"16642";"Proposal"
"1051";"13113";"Proposal"
"1051";"12170";"Proposal"
"1051";"12469";"Proposal"
"1051";"12162";"Proposal"
"1051";"11040";"Proposal"
"1051";"11652";"Proposal"
"1051";"13740";"Proposal"
"18";"17697";"Proposal"
"5558";"17697";"Proposal"
"1051";"11303";"Proposal"
"1051";"9862";"Proposal"
"1051";"11648";"Proposal"
"1051";"11025";"Proposal"
"1051";"11439";"Proposal"
"3981";"16075";"Proposal"
"3981";"16033";"Proposal"
"1051";"10215";"Proposal"
"16";"14272";"Proposal"
"16";"14024";"Proposal"
"16";"11970";"Proposal"
"1051";"10147";"Proposal"
"14";"12037";"Proposal"
"5";"10563";"Proposal"
"1051";"10563";"Proposal"
"3989";"10563";"Proposal"
"3984";"10989";"Proposal"
"1051";"10177";"Proposal"
"1051";"11646";"Proposal"
"1051";"13662";"Proposal"
"16";"11919";"Proposal"
"3983";"17699";"Proposal"
"16";"12275";"Proposal"
"16";"11651";"Proposal"
"14";"13349";"Proposal"
"14";"15386";"Proposal"
"1051";"13365";"Proposal"
"1051";"12876";"Proposal"
"16";"14611";"Proposal"
"1051";"10152";"Proposal"
"1051";"17401";"Proposal"
"1051";"11691";"Proposal"
"14";"15524";"Proposal"
"3984";"15524";"Proposal"
"1051";"9871";"Proposal"
"1051";"12006";"Proposal"
"3989";"14748";"Proposal"
"16";"9622";"Proposal"
"3983";"17700";"Proposal"
"1051";"10286";"Proposal"
"16";"15634";"Proposal"
"1051";"10264";"Proposal"
"1051";"10854";"Proposal"
"1051";"12090";"Proposal"
"1051";"9888";"Proposal"
"16";"9888";"Proposal"
"1051";"9999";"Proposal"
"1051";"11973";"Proposal"
"3983";"4362";"Debate"
"3989";"12179";"Proposal"
"16";"11392";"Proposal"
"1051";"11445";"Proposal"
"16";"11448";"Proposal"
"1051";"11448";"Proposal"
"1051";"12079";"Proposal"
"14";"10515";"Proposal"
"4";"14401";"Proposal"
"14";"11517";"Proposal"
"1051";"11517";"Proposal"
"4";"9859";"Proposal"
"1051";"11051";"Proposal"
"3989";"17702";"Proposal"
"14";"17702";"Proposal"
"14";"10521";"Proposal"
"4";"13974";"Proposal"
"4";"17543";"Proposal"
"4";"10126";"Proposal"
"1051";"10354";"Proposal"
"4";"10381";"Proposal"
"4";"10482";"Proposal"
"4";"10983";"Proposal"
"4";"11145";"Proposal"
"4";"11097";"Proposal"
"4";"11070";"Proposal"
"1051";"11070";"Proposal"
"3988";"11033";"Proposal"
"4";"10941";"Proposal"
"1051";"10941";"Proposal"
"4";"10551";"Proposal"
"4";"9934";"Proposal"
"4";"10422";"Proposal"
"1051";"10422";"Proposal"
"4";"10682";"Proposal"
"4";"9751";"Proposal"
"1051";"13691";"Proposal"
"3983";"13690";"Proposal"
"4";"10382";"Proposal"
"3988";"10382";"Proposal"
"13";"12099";"Proposal"
"3983";"13195";"Proposal"
"14";"11299";"Proposal"
"1051";"13283";"Proposal"
"4";"11387";"Proposal"
"1051";"9879";"Proposal"
"3983";"14609";"Proposal"
"4";"11335";"Proposal"
"4";"11666";"Proposal"
"4";"11332";"Proposal"
"14";"10965";"Proposal"
"16";"10965";"Proposal"
"16";"16211";"Proposal"
"14";"10460";"Proposal"
"3988";"10460";"Proposal"
"1051";"11272";"Proposal"
"16";"9708";"Proposal"
"4";"11746";"Proposal"
"3988";"11746";"Proposal"
"1051";"13678";"Proposal"
"4";"11131";"Proposal"
"1051";"13819";"Proposal"
"14";"9511";"Proposal"
"4";"11238";"Proposal"
"1051";"11238";"Proposal"
"1051";"11700";"Proposal"
"4";"10889";"Proposal"
"4";"9755";"Proposal"
"4";"14346";"Proposal"
"3988";"15337";"Proposal"
"14";"12812";"Proposal"
"1051";"10100";"Proposal"
"14";"10167";"Proposal"
"1051";"11502";"Proposal"
"14";"10276";"Proposal"
"1051";"10276";"Proposal"
"3975";"10858";"Proposal"
"3989";"11710";"Proposal"
"1051";"11491";"Proposal"
"1051";"13844";"Proposal"
"14";"13844";"Proposal"
"3983";"17706";"Proposal"
"106";"17707";"Proposal"
"1051";"13417";"Proposal"
"13";"10431";"Proposal"
"14";"10431";"Proposal"
"1051";"12031";"Proposal"
"3988";"10324";"Proposal"
"1051";"12007";"Proposal"
"95";"5113";"Debate"
"3988";"15138";"Proposal"
"4";"15138";"Proposal"
"14";"5043";"Debate"
"4";"11523";"Proposal"
"3988";"11523";"Proposal"
"13";"10256";"Proposal"
"1051";"11384";"Proposal"
"1051";"12697";"Proposal"
"1051";"11370";"Proposal"
"16";"17637";"Proposal"
"3989";"10343";"Proposal"
"1051";"10343";"Proposal"
"14";"11032";"Proposal"
"1051";"15049";"Proposal"
"13";"10904";"Proposal"
"13";"11372";"Proposal"
"14";"13007";"Proposal"
"4";"11511";"Proposal"
"2052";"17712";"Proposal"
"4";"11646";"Proposal"
"3983";"17714";"Proposal"
"1051";"10077";"Proposal"
"3988";"11113";"Proposal"
"1051";"11030";"Proposal"
"1051";"11418";"Proposal"
"14";"11418";"Proposal"
"1051";"12203";"Proposal"
"4";"11080";"Proposal"
"4";"15537";"Proposal"
"1051";"11918";"Proposal"
"4";"9703";"Proposal"
"3989";"10219";"Proposal"
"14";"10009";"Proposal"
"1051";"9855";"Proposal"
"1051";"12520";"Proposal"
"1051";"12895";"Proposal"
"1051";"13596";"Proposal"
"3989";"11572";"Proposal"
"3987";"11572";"Proposal"
"16";"3734";"Debate"
"4";"11071";"Proposal"
"3984";"4665";"Debate"
"14";"5048";"Debate"
"3989";"9702";"Proposal"
"14";"13494";"Proposal"
"4";"10055";"Proposal"
"16";"3454";"Debate"
"4";"17515";"Proposal"
"1051";"12190";"Proposal"
"173";"11471";"Proposal"
"4";"11471";"Proposal"
"3988";"11471";"Proposal"
"4";"10997";"Proposal"
"1051";"10046";"Proposal"
"173";"11646";"Proposal"
"4";"11203";"Proposal"
"1051";"14089";"Proposal"
"173";"12756";"Proposal"
"173";"17702";"Proposal"
"1051";"11015";"Proposal"
"4";"10644";"Proposal"
"173";"9794";"Proposal"
"1051";"13220";"Proposal"
"1051";"14246";"Proposal"
"14";"17716";"Proposal"
"1051";"10759";"Proposal"
"4";"15702";"Proposal"
"173";"11521";"Proposal"
"13";"11521";"Proposal"
"4";"17478";"Proposal"
"173";"10298";"Proposal"
"13";"10298";"Proposal"
"3988";"11010";"Proposal"
"1051";"11626";"Proposal"
"1051";"10724";"Proposal"
"5";"10416";"Proposal"
"14";"12798";"Proposal"
"4";"11461";"Proposal"
"3988";"11461";"Proposal"
"14";"11255";"Proposal"
"1051";"11848";"Proposal"
"14";"10401";"Proposal"
"1051";"10401";"Proposal"
"13";"9398";"Proposal"
"3981";"12528";"Proposal"
"5";"12096";"Proposal"
"173";"17714";"Proposal"
"1051";"9952";"Proposal"
"3988";"9462";"Proposal"
"1051";"10666";"Proposal"
"173";"12403";"Proposal"
"5";"10600";"Proposal"
"14";"9484";"Proposal"
"14";"10971";"Proposal"
"3989";"11181";"Proposal"
"16";"9844";"Proposal"
"4";"15645";"Proposal"
"1051";"10058";"Proposal"
"13";"10269";"Proposal"
"173";"14086";"Proposal"
"1051";"14086";"Proposal"
"14";"14086";"Proposal"
"14";"16102";"Proposal"
"3983";"15110";"Proposal"
"1051";"13154";"Proposal"
"4";"10589";"Proposal"
"14";"2967";"Debate"
"1051";"10289";"Proposal"
"3983";"3806";"Debate"
"16";"3806";"Debate"
"3988";"17426";"Proposal"
"1051";"11239";"Proposal"
"14";"14605";"Proposal"
"3983";"14605";"Proposal"
"4";"17280";"Proposal"
"5560";"17719";"Proposal"
"5561";"17719";"Proposal"
"3983";"17719";"Proposal"
"1371";"17719";"Proposal"
"399";"17719";"Proposal"
"5560";"17720";"Proposal"
"5561";"17720";"Proposal"
"3983";"17720";"Proposal"
"1371";"17720";"Proposal"
"399";"17720";"Proposal"
"3988";"11383";"Proposal"
"14";"11552";"Proposal"
"13";"11552";"Proposal"
"3988";"10023";"Proposal"
"3984";"13673";"Proposal"
"1051";"10830";"Proposal"
"3984";"11393";"Proposal"
"1051";"10345";"Proposal"
"3989";"13077";"Proposal"
"3988";"13077";"Proposal"
"3983";"13611";"Proposal"
"3975";"13611";"Proposal"
"3984";"11348";"Proposal"
"14";"17723";"Proposal"
"1051";"10726";"Proposal"
"4";"9613";"Proposal"
"3988";"10581";"Proposal"
"1051";"10457";"Proposal"
"1051";"10251";"Proposal"
"14";"9744";"Proposal"
"13";"9744";"Proposal"
"262";"17728";"Proposal"
"5562";"17728";"Proposal"
"5563";"17728";"Proposal"
"5564";"17728";"Proposal"
"1051";"12261";"Proposal"
"14";"10265";"Proposal"
"1051";"13603";"Proposal"
"3988";"12609";"Proposal"
"148";"5115";"Debate"
"5565";"5115";"Debate"
"3975";"10683";"Proposal"
"3984";"10262";"Proposal"
"3983";"11176";"Proposal"
"1051";"10448";"Proposal"
"14";"11769";"Proposal"
"1051";"9809";"Proposal"
"3987";"10517";"Proposal"
"16";"16729";"Proposal"
"173";"12043";"Proposal"
"14";"10867";"Proposal"
"1051";"10300";"Proposal"
"14";"10300";"Proposal"
"1051";"11023";"Proposal"
"173";"9647";"Proposal"
"173";"11015";"Proposal"
"173";"13283";"Proposal"
"173";"9599";"Proposal"
"3988";"14437";"Proposal"
"173";"11700";"Proposal"
"173";"11699";"Proposal"
"173";"13300";"Proposal"
"1051";"10356";"Proposal"
"1051";"11214";"Proposal"
"3987";"11214";"Proposal"
"16";"11214";"Proposal"
"173";"10727";"Proposal"
"173";"9751";"Proposal"
"173";"9671";"Proposal"
"1051";"9979";"Proposal"
"1051";"10007";"Proposal"
"173";"17711";"Proposal"
"173";"17705";"Proposal"
"173";"10096";"Proposal"
"173";"12495";"Proposal"
"1051";"11295";"Proposal"
"1051";"13818";"Proposal"
"173";"11512";"Proposal"
"4";"16592";"Proposal"
"3984";"16574";"Proposal"
"173";"12349";"Proposal"
"173";"12624";"Proposal"
"173";"11302";"Proposal"
"173";"13596";"Proposal"
"173";"9595";"Proposal"
"173";"12488";"Proposal"
"173";"10135";"Proposal"
"173";"10212";"Proposal"
"173";"10031";"Proposal"
"14";"12133";"Proposal"
"3984";"12040";"Proposal"
"173";"9587";"Proposal"
"13";"13728";"Proposal"
"1051";"13728";"Proposal"
"173";"10199";"Proposal"
"173";"9523";"Proposal"
"3975";"43";"Proposal"
"4";"43";"Proposal"
"16";"43";"Proposal"
"3976";"43";"Proposal"
"173";"11071";"Proposal"
"13";"12111";"Proposal"
"3983";"12111";"Proposal"
"14";"12111";"Proposal"
"14";"16186";"Proposal"
"1051";"13325";"Proposal"
"14";"13325";"Proposal"
"173";"9668";"Proposal"
"173";"11765";"Proposal"
